0,1,2,3,4,5,6,7,8,9,10,11,12
0,-0.046873,0.080124,-0.28921,-0.02861,0.08714,0.082503,0.19174,0.046635,0.081103,0.030844,0.074092,-0.0012276
0,-0.12941,0.29873,-0.35324,-0.053061,0.017985,0.10488,0.27493,0.10335,0.081658,0.060053,0.083071,-0.0062035
0,-0.12974,0.26385,-0.17113,-0.054251,0.056478,0.050891,0.18351,0.081531,0.090905,-0.039129,0.1085,-0.022667
0,0.19012,0.43764,0.056211,0.019778,0.12176,0.032426,0.25568,0.051014,0.17939,0.055112,0.14742,-0.056054
0,-0.20693,0.20166,-0.25951,0.084892,-0.015054,0.063956,0.15208,0.10688,0.10593,0.064375,0.063268,0.013078
0,0.27366,0.51207,-0.30225,-0.10081,-0.34439,0.2443,0.21125,0.39386,0.12415,0.13799,0.028914,0.065656
0,0.78582,0.8134,-0.12502,-0.015734,-0.30618,0.25118,0.11923,0.36768,0.12293,0.26259,0.094727,0.12641
0,0.62932,0.66635,0.47435,0.60052,0.3443,0.45014,0.2782,0.30782,0.17788,0.16384,0.060082,0.064534
0,0.12073,0.34397,-0.34191,0.61993,0.034023,0.395,-0.11474,0.37982,0.031637,0.26673,-0.033135,0.17008
0,0.41669,0.5743,-0.27275,0.23259,-0.089974,0.44587,0.19351,0.3987,0.087787,0.19038,0.020238,0.10452
0,0.24106,0.86376,-0.13528,0.51784,-0.25188,0.39744,0.063157,0.50584,0.12553,0.25535,0.046315,0.1093
0,0.64944,0.94787,0.39856,0.56389,0.063588,0.42828,0.17472,0.40374,0.15236,0.2186,0.058814,0.11155
0,0.65352,0.65563,0.0053152,0.27005,-0.021465,0.32893,0.18759,0.39984,0.1483,0.22596,0.03102,0.085651
0,0.54339,0.56228,0.24556,0.48499,0.24918,0.42701,0.23335,0.33288,0.14255,0.16777,0.049742,0.086112
0,0.60499,0.82378,0.053302,0.3143,-0.064318,0.41243,0.1991,0.39536,0.11669,0.15504,-0.010056,0.090359
0,0.17761,0.67179,-0.2315,0.40467,-0.38563,0.35285,0.026463,0.49296,0.087713,0.23176,-0.012512,0.12144
0,0.34462,0.80824,0.0097855,0.30881,-0.23586,0.22231,0.057138,0.30182,0.17757,0.15773,0.0025374,0.07488
0,0.36341,0.78197,-0.078295,0.44607,-0.29661,0.22098,-0.020333,0.37714,0.072937,0.19007,0.021182,0.090486
0,-0.11775,0.4938,-0.08379,0.28337,-0.029686,0.20956,0.072276,0.26283,-0.0036295,0.23362,-0.038874,0.10571
0,0.030651,0.42289,-0.058702,0.10357,0.053716,0.16323,0.13552,0.18141,0.038308,0.19939,-0.014386,0.090975
0,0.10784,0.54257,-0.041134,0.12816,0.070871,0.10744,0.063001,0.22191,-0.048884,0.15278,0.024959,0.12654
0,-0.095271,0.43956,0.04094,0.22541,0.025632,0.14324,0.17857,0.19026,0.046011,0.19369,0.009577,0.039056
0,0.27242,0.59624,0.032886,0.026487,-0.09858,0.13192,0.0060293,0.31561,0.039607,0.21003,0.04824,0.069333
0,0.0050733,0.58573,-0.057406,0.17746,-0.024564,0.12859,0.062836,0.25103,0.045736,0.14792,0.013824,0.084799
0,0.15358,0.51262,0.1079,0.10652,0.037393,0.13589,0.080052,0.2113,0.068263,0.14147,0.051945,0.084757
0,0.46736,0.65034,0.039895,0.059695,-0.032932,0.18288,0.10706,0.28023,0.096173,0.23184,0.10397,0.10843
0,0.022259,0.52325,-0.14932,0.11384,-0.048487,0.10632,0.10674,0.21688,0.033772,0.12126,0.035864,0.057436
0,0.38706,0.73337,0.56311,0.39146,0.29041,0.24573,0.15801,0.26683,0.16363,0.19586,0.05656,0.088485
0,-0.034505,0.55025,0.010232,0.27209,0.086281,0.18596,0.030422,0.17042,0.017729,0.14771,0.0014781,0.093964
0,-0.054786,0.59918,-0.08059,0.21247,0.040502,0.21232,-0.01482,0.1989,0.012066,0.18464,0.066657,0.086034
0,0.40738,0.81617,0.33816,0.39866,0.23389,0.23769,0.14228,0.24099,0.098921,0.1682,0.069,0.065947
0,-0.10923,0.24318,-0.13595,0.21192,-0.0091716,0.12526,-0.023697,0.12421,0.06857,0.047569,0.091054,0.048018
0,0.33563,0.54733,0.12964,0.27133,0.03967,0.26892,0.08644,0.27033,0.063225,0.080614,0.085697,0.052936
0,0.034825,0.23665,-0.4376,0.18028,-0.020693,0.31576,0.026709,0.079535,0.027517,0.07028,0.081592,0.080953
0,0.41155,0.40439,0.022988,0.13316,0.095962,0.18167,0.066509,0.13748,0.15965,0.11242,0.1557,0.065043
0,0.32235,0.34174,-0.12939,0.12893,0.012236,0.22333,0.051461,0.075652,0.044655,0.061863,0.10188,0.10125
0,0.47195,0.67036,0.14656,0.33485,0.18906,0.36189,0.24308,0.24631,0.081102,0.073925,0.085372,0.057516
0,-0.11256,0.22516,0.022452,0.29207,-0.067673,0.15905,-0.023044,0.1836,0.052028,0.06453,0.011383,0.057792
0,0.078563,0.3272,-0.16816,0.19696,-0.0012851,0.21301,-0.0029803,0.18367,0.022245,0.07034,0.05235,0.059086
0,0.20571,0.61335,0.30079,0.35687,0.14527,0.32631,0.17107,0.26825,0.059012,0.06075,0.078203,0.023604
0,0.16433,0.48693,0.035948,0.28302,-0.0064229,0.18818,0.054754,0.0906,0.043357,0.026361,0.065987,0.086021
0,0.55558,0.60964,0.39889,0.42182,0.25222,0.17378,0.17692,0.20266,0.1058,0.10315,0.055678,0.066801
0,-0.21266,0.25285,-0.067729,0.24059,-0.081031,0.20015,0.032088,0.1331,0.073647,0.034512,0.022383,0.063955
0,0.038568,0.43498,0.012316,0.37177,-0.00087482,0.18002,0.11557,0.1474,0.05751,0.10834,0.046891,0.087508
0,0.021248,0.44558,-0.2161,0.26102,-0.070904,0.14983,0.066789,0.18933,0.0014394,0.14366,-0.0331,0.1076
0,0.16062,0.47314,0.03045,0.37523,-0.035653,0.19481,0.10107,0.30073,0.048776,0.22496,0.026197,0.12461
0,0.031144,0.6657,0.084516,0.45742,-0.047016,0.22221,0.097009,0.2241,0.016153,0.18242,0.0079126,0.057243
0,0.08326,0.47798,0.073188,0.34321,0.0036164,0.13084,0.078097,0.15859,0.010585,0.14412,0.012148,0.060538
0,-0.0088824,0.41429,-0.25136,0.26833,-0.069129,0.20865,0.045295,0.14812,-0.016405,0.084255,0.045279,0.1108
0,0.18958,0.6191,0.1161,0.48128,0.0058537,0.2494,0.12461,0.333,0.092359,0.26206,0.065217,0.15637
0,0.12518,0.62507,0.05408,0.4404,-0.0051891,0.23153,0.092013,0.22833,0.063868,0.12156,0.023984,0.06957
0,0.2046,0.48879,0.053866,0.31161,0.04764,0.10754,0.086673,0.17253,0.066271,0.13993,0.037005,0.10132
0,0.016704,0.60473,-0.035156,0.39793,-0.099781,0.17781,0.078831,0.26712,0.053353,0.16901,0.018515,0.080005
0,-0.069335,0.48165,-0.068907,0.36179,-0.0090827,0.15539,0.11374,0.20734,0.010822,0.17751,0.039583,0.10221
0,0.07518,0.59008,0.15527,0.5649,0.071244,0.27573,0.11067,0.25897,0.071853,0.23342,0.066188,0.12647
0,-0.020639,0.57352,-0.26941,0.28424,-0.16568,0.27453,0.11201,0.25706,0.0046203,0.16861,0.003763,0.088166
0,0.26695,0.80842,0.44114,0.47408,0.26955,0.20911,0.16588,0.24602,0.16398,0.23361,0.11152,0.14396
0,-0.20514,0.96718,-0.45806,0.14023,-0.13986,0.065237,0.27286,0.15487,0.13469,0.14436,-0.02406,0.084605
0,-0.6139,0.98538,-0.45575,0.23896,-0.065743,0.038936,0.10973,0.13045,0.13749,0.12787,0.033181,0.061852
0,-0.1227,1.0676,-0.031204,0.30629,0.14926,0.10969,0.2171,0.22378,0.10481,0.15892,0.016099,0.045587
0,-0.4287,0.98937,-0.36432,0.27214,0.0030153,-0.0036882,0.19033,0.15574,0.082877,0.24988,-0.046489,0.11286
0,-0.40927,1.129,-0.41566,0.37601,-0.12629,0.040544,0.14601,0.24763,0.071452,0.28146,-0.054634,0.10302
0,-0.36226,1.1019,-0.68955,0.16306,-0.36126,-0.10977,0.23085,0.14958,0.22925,0.12758,0.011385,0.022719
0,0.32022,0.81982,0.49885,0.44594,0.32441,0.3025,0.21859,0.19329,0.18914,0.17649,0.091902,0.046912
0,-0.064593,0.95154,0.072988,0.26682,0.20129,0.053545,0.18065,0.22923,0.078396,0.3092,-0.0098648,0.098853
0,-0.036083,1.038,0.064546,0.34083,0.16178,0.086972,0.13811,0.16056,0.097084,0.1464,0.052705,0.03884
0,-0.52363,1.174,-0.53164,0.34717,-0.013399,-0.02048,0.18854,0.22535,-0.010575,0.27312,-0.081367,0.099352
0,-0.5601,1.2557,-0.61874,0.48148,-0.045277,0.024606,0.17493,0.29058,-0.012984,0.31235,-0.067039,0.097137
0,0.010886,1.2718,0.06097,0.51976,0.13902,0.19017,0.14776,0.24028,0.057998,0.19846,-0.003464,0.075969
0,0.01745,0.71611,0.0052482,0.39976,0.059986,0.17245,0.18634,0.21279,0.055001,0.14539,-0.0074118,0.079646
0,-0.15591,0.93374,-0.076264,0.56035,0.072078,0.22776,0.21448,0.24702,0.081642,0.15603,0.0073581,0.079645
0,0.13693,0.89495,0.12395,0.46236,0.14768,0.22712,0.27727,0.33599,0.11658,0.20493,0.035177,0.060759
0,-0.04874,0.79341,-0.038688,0.42014,-0.028282,0.16894,0.15606,0.31876,0.045268,0.13827,-0.019545,0.077734
0,-0.039711,0.84727,-0.24934,0.30218,-0.085337,0.14142,0.23213,0.22451,0.11497,0.14115,0.017116,0.055054
0,0.20256,0.83393,0.10859,0.45481,0.12326,0.24954,0.23524,0.32861,0.11671,0.19136,0.041225,0.094489
0,0.054508,0.87093,-0.1979,0.3667,-0.11567,0.13615,0.22681,0.20178,0.14467,0.1285,0.048648,0.065957
0,-0.0023614,0.84792,-0.16979,0.297,-0.076632,0.20885,0.15583,0.37038,0.096689,0.19367,0.02362,0.077328
0,-0.10106,0.69246,-0.28612,0.32545,-0.045374,0.12359,0.24456,0.205,0.0729,0.092838,-0.016122,0.067234
0,0.15439,0.9768,-0.042099,0.42653,-0.023957,0.19791,0.2047,0.32132,0.14302,0.17341,0.034544,0.062918
0,0.0044332,0.70107,-0.037937,0.36266,0.085437,0.12869,0.2184,0.25397,0.063334,0.11001,-0.00088602,0.086954
0,0.15973,0.59589,0.032175,0.35992,0.13442,0.12994,0.20442,0.21072,0.098747,0.16581,0.04945,0.11019
0,-0.20654,0.59761,0.051441,0.48737,0.091829,0.19737,0.1304,0.21274,0.060864,0.051781,0.040684,0.044657
0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0,0.037694,0.47085,0.01233,0.37652,0.10701,0.26174,0.010357,0.17863,0.0022446,0.12729,0.0012611,0.073703
0,-0.029509,0.58694,0.091179,0.26219,0.21179,0.3398,0.010847,0.20891,0.0092841,0.16966,0.020751,0.12673
0,-0.53413,0.33368,0.046116,0.25283,0.15577,0.18781,-0.0095266,0.12334,-0.0011707,0.067007,0.019896,0.097273
0,-0.481,0.20848,-0.25796,0.16608,0.11952,0.24879,-0.13994,0.058778,-0.033595,0.10402,0.012086,0.065196
0,-0.1937,0.43349,0.072394,0.20261,0.10861,0.24655,-0.083699,0.11228,-0.073802,0.14062,-0.032277,0.094266
0,-0.32934,0.11383,-0.31952,0.39259,0.069419,0.2134,-0.17969,0.10422,-0.055801,0.12499,0.0081545,0.055007
0,-0.038188,-0.033982,-0.31504,0.2997,0.073371,0.15601,-0.048446,0.10375,-0.039872,0.058521,0.027101,0.05453
0,-0.22134,0.46627,-0.11593,0.32825,0.084985,0.34519,-0.046294,0.18173,0.00072993,0.13648,0.025181,0.086437
0,-0.11746,0.26235,0.00061167,0.13623,0.16242,0.21679,-0.085882,0.12686,0.020551,0.059729,0.052612,0.063324
0,-0.087308,0.53995,0.11734,0.24555,0.06022,0.37119,0.0050431,0.13575,-3.3637e-05,0.11251,-0.0099601,0.098782
0,-0.33569,-0.034507,-0.11911,0.24249,0.14754,0.13609,0.00063296,0.078758,-0.010805,0.067776,0.0064039,0.046377
0,0.023331,0.17128,-0.13,0.25684,0.070982,0.18029,-0.025147,0.18453,-0.0087434,0.11164,0.01514,0.087443
0,0.3172,0.49706,0.25817,0.34489,0.19772,0.20719,0.13045,0.19071,0.084349,0.12452,0.033055,0.074044
0,0.21575,0.67405,0.18604,0.3979,0.1992,0.28653,0.13823,0.19951,0.064919,0.11185,0.031842,0.081861
0,0.92764,0.86393,0.59641,0.44813,0.38179,0.35776,0.22929,0.19051,0.11225,0.10513,0.04882,0.036131
0,0.14463,0.43648,-0.030292,0.099544,0.13424,0.10413,0.10837,0.18796,0.016991,0.090142,-0.019043,0.065085
0,-0.51352,0.73754,-0.39563,0.2054,0.15028,-0.047142,0.25729,0.04304,0.12522,0.15877,0.040184,0.039798
0,-0.25985,0.4675,-0.28825,0.096156,0.2673,-0.014058,0.12913,0.088939,0.12266,0.099268,0.072122,0.043351
0,-0.023595,0.6064,-0.30723,-0.017887,0.091389,-0.052916,0.2885,0.10114,0.19338,0.031781,0.081589,-0.023535
0,-0.1898,0.60739,-0.13728,0.10396,0.23353,-0.029124,0.24809,0.12454,0.1396,0.053274,0.075074,0.024568
0,0.31642,0.31404,0.058654,0.097954,0.21087,-0.094299,0.054867,0.054371,0.1738,0.1068,0.15509,-0.046187
0,0.059407,0.70728,-0.35713,-0.047186,-0.017323,0.062503,0.3079,0.078456,0.14547,0.059077,0.093934,0.037441
0,0.010483,0.4841,-0.1569,0.011391,0.21434,-0.033312,0.16648,0.087459,0.1759,0.028408,0.13278,0.0010439
0,0.21435,0.60312,-0.24347,-0.023516,-0.061598,-0.016359,0.28613,0.19893,0.21303,0.091314,0.12164,-0.019838
0,0.14926,0.66385,-0.094366,0.088068,0.016412,0.037578,0.30105,0.19843,0.26972,0.10323,0.11568,0.0064881
0,-0.080234,0.49991,-0.056819,-0.047387,0.22286,-0.014699,0.15174,-0.044921,0.19518,0.033635,0.13685,-0.012815
0,-0.13269,0.57935,-0.33925,-0.045234,0.11686,-0.016634,0.2428,0.026222,0.17792,-0.0088024,0.12285,0.023397
0,-0.042992,0.68127,-0.1347,0.14224,0.12539,-0.033595,0.24567,0.038048,0.19022,0.037839,0.092217,0.0084535
0,0.1755,0.38028,-0.31217,-0.044607,-0.056011,-0.021905,0.20363,0.094605,0.11769,0.082671,0.079516,0.055383
0,0.34193,0.46432,-0.14134,0.11924,0.014821,0.17155,0.15607,0.2431,0.032723,0.15206,-0.011959,0.10262
0,0.34473,0.49228,-0.17698,0.034434,0.042262,0.1701,0.21426,0.2874,0.052361,0.14436,-0.036388,0.064603
0,0.58061,0.56262,0.17155,0.22744,0.20135,0.15055,0.15825,0.21393,0.094208,0.12569,0.016973,0.071937
0,0.12753,0.50089,-0.19863,0.18476,0.017018,0.14994,0.091548,0.24594,0.058696,0.17461,0.0083938,0.084331
0,0.38604,0.57866,0.022204,0.19425,0.094185,0.1294,0.16606,0.26996,0.030746,0.1448,-0.046645,0.079698
0,0.34833,0.52475,-0.14804,0.17634,0.077818,0.19018,0.16861,0.22806,0.067678,0.13544,0.0023011,0.090342
0,0.39203,0.5257,0.098834,0.24187,0.15698,0.12043,0.085421,0.23858,0.071011,0.11408,-0.032895,0.080186
0,0.37081,0.57006,0.019298,0.17221,0.11521,0.12064,0.16443,0.21036,0.019096,0.11903,-0.035224,0.074847
0,0.45855,0.38234,-0.013754,0.1052,0.09813,0.053587,0.14035,0.14369,0.10376,0.094427,-0.0064592,0.10081
0,0.52911,0.69247,0.23399,0.37493,0.26129,0.23547,0.22541,0.22591,0.12689,0.17554,0.066362,0.091562
0,0.45393,0.56562,0.060392,0.27387,0.19352,0.22583,0.13628,0.18,0.021438,0.12947,0.022605,0.074214
0,0.46661,0.69977,0.069334,0.25068,0.11051,0.18392,0.20493,0.2191,0.055973,0.11819,-0.010576,0.092376
0,0.022325,0.57375,-0.26933,0.081198,-0.051653,0.24884,0.079208,0.25029,0.013598,0.1402,0.01481,0.090301
0,-0.33391,0.50132,-0.17671,0.02173,0.019746,0.18021,0.11235,0.20649,-0.010119,0.13536,0.02312,0.076068
0,-0.2536,0.73994,0.026433,0.17197,0.015068,0.29239,-0.014037,0.33339,0.086719,0.19355,0.012666,0.10197
0,-0.52932,0.58826,-0.17326,0.10439,-0.023943,0.23874,0.0014216,0.21755,0.049514,0.099588,0.0056249,0.091714
0,-0.083169,0.57014,0.092127,0.13493,0.012683,0.23794,0.01538,0.28241,0.096896,0.1497,0.030039,0.097681
0,-0.0033083,0.54957,-0.02202,0.14028,-0.0026982,0.31479,0.13402,0.2764,0.04859,0.20867,0.019426,0.11951
0,-0.50365,0.62264,0.043837,0.075431,0.15045,0.12783,-0.12264,0.40934,0.0017023,0.12602,0.06817,0.048846
0,-0.11291,0.63405,0.19165,0.18315,0.095469,0.2432,0.0078157,0.33176,0.14832,0.12617,0.046967,0.091725
