0,1,2,3,4,5,6,7,8,9,10,11,12
0,-4.323,-3.9981,-4.2986,-9.2363,-5.0255,-1.6053,0.69611,-3.2962,-2.8969,0.48097,-4.8727,-1.3536
0,-5.2962,-3.567,-4.1567,-11.787,-6.0271,-1.2433,-0.32381,-0.90743,-0.71762,1.1428,-2.8201,-1.4462
0,-4.7768,-2.4988,-3.0712,-9.0019,-7.2962,-4.319,-0.68921,-1.3495,-0.14693,-0.095971,-2.1976,-1.2459
0,-6.8995,-4.668,-4.5092,-6.331,-5.1127,-0.12959,2.8216,-5.3039,-2.9767,0.94666,-2.2162,0.42576
0,-7.3168,-3.4865,-3.6686,-8.028,-4.6891,-1.8543,1.9177,-3.3503,-3.2883,0.51056,-3.3455,-0.48193
0,-9.9837,-4.2912,-3.918,-6.1773,-5.1045,-2.9821,0.56091,-0.99584,-1.0566,1.1289,-2.2076,0.65745
0,-6.6099,-2.5281,-3.0342,-9.2772,-6.1681,-2.5778,1.2067,-4.3709,-1.8234,1.4714,-3.2563,-0.25313
0,-8.2361,-4.5979,-5.5548,-8.0562,-5.1873,-1.545,0.34227,-0.42986,0.84226,0.58218,-2.7921,-0.052415
0,-6.5905,-5.0708,-3.6376,-7.8415,-4.5128,-2.0394,0.85018,-2.2617,-1.9856,0.4242,-3.1994,-0.2315
0,-11.558,-5.3146,-4.4548,-4.9619,-1.6477,-0.93946,3.115,-3.2374,-2.8722,0.24246,-2.0612,1.1671
0,-3.4241,-2.0722,-5.2074,-9.8833,-7.859,-4.6741,1.9469,-1.2274,-0.98284,-0.90345,-2.4594,0.15079
0,-7.5803,-2.2452,-2.0882,-8.3107,-5.2071,-4.5658,-0.15027,-2.5521,1.3177,-0.032671,-2.9932,-0.41833
0,-6.6231,-2.0733,-4.0059,-12.13,-4.4239,-3.8077,0.82709,-2.3387,1.2508,-1.8254,-2.9669,-1.1625
0,-10.694,-2.5468,-0.57302,-3.8673,-1.6934,0.61336,1.5574,-0.96431,-1.3263,-0.68599,-1.8867,-2.1953
0,-6.7699,-1.004,-3.6346,-11.204,-5.7673,-7.3802,-0.21311,-1.8582,1.0812,-1.3696,-1.3135,-2.7083
0,-6.3541,-2.5045,-2.4757,-9.8034,-5.4539,-5.1547,-2.5641,-1.4226,0.89145,-0.73619,-2.1628,-1.8401
0,-5.9166,-0.040496,-2.6744,-11.792,-5.6732,-4.217,-3.2448,-0.8339,0.39048,-1.8482,-0.61821,-1.449
0,-9.46,-1.166,-1.187,-9.7208,-3.6822,-2.7191,-1.8605,-2.7147,0.74559,-1.8911,-2.3267,-0.81032
0,-6.2858,1.1957,-3.5912,-10.164,-4.5739,-7.0234,-1.9947,-0.95623,0.045329,-0.64799,-2.2164,-2.1501
0,-6.5772,-0.40825,-2.4314,-14.428,-4.7871,-5.7895,-1.7926,-2.3321,1.2839,-1.1948,-3.3266,-1.3317
0,-5.4316,-1.3579,-2.6819,-10.914,-6.0404,-3.2339,-1.7416,-2.4947,0.054694,-0.76853,-2.4479,-1.3
0,-9.2649,-2.2627,-1.076,-9.5728,-1.8338,-0.47199,-1.176,0.0097487,0.74886,-2.3494,-1.4691,-1.7663
0,-6.2174,-0.80818,-3.3223,-9.3215,-4.6528,-7.2783,-1.3299,-1.6698,-0.54525,-0.21606,-1.4283,-1.5407
0,-8.5044,0.11696,-3.1807,-9.5857,-4.6174,-7.2023,-0.89534,-3.9981,1.3705,-3.4507,-1.285,-1.0874
0,-13.777,5.0164,-3.4636,-11.116,-1.7452,-6.922,0.79068,-5.3786,3.6086,-3.5588,1.3248,0.80215
0,-14.659,-3.1026,-5.1459,-3.1252,-3.1068,-2.5508,-2.063,-1.9738,1.2195,-1.6346,-0.9586,-1.8554
0,-10.546,-3.6606,-8.9189,-5.3836,0.3285,-8.7222,2.1446,-4.7415,0.18225,-2.6698,-1.3003,0.080153
0,-10.861,2.9989,-5.9887,-10.969,-1.0358,-11.043,1.5793,-5.9533,1.0845,-1.9311,-0.77629,0.2357
0,-12.231,-2.8847,-1.6484,-11.776,-2.0105,-3.548,2.6206,-5.726,2.2659,-2.6959,-1.8539,0.036387
0,-15.308,-4.8133,-2.0045,-5.5501,-3.3124,0.19244,-1.0407,-4.1221,2.0942,-2.2898,-0.89685,-0.39599
0,-13.144,3.1537,-5.0541,-9.0867,-2.826,-6.3994,2.0965,-4.5631,2.9272,-2.8411,-0.60588,-0.79957
0,-13.845,-3.1908,-5.4176,-3.3219,-2.6513,-2.9241,-1.5795,-2.8459,0.81733,-1.3651,-2.3955,-1.0815
0,-14.132,-2.2178,-3.828,-7.1195,-2.2683,-2.9884,0.54042,-5.35,1.5921,-3.145,-0.46421,0.0086518
0,-10.539,-1.0361,-3.8309,-9.1811,-3.9773,-5.5495,4.6878,-7.667,1.9062,-3.1345,-0.75533,-0.24784
0,-12.168,-0.32942,-0.7376,-10.256,-5.5097,-3.9237,0.7519,-5.4308,1.4414,-3.1881,0.78654,-1.5381
0,-12.195,0.88384,-0.45813,-10.877,-5.4482,-6.7247,2.1418,-5.7872,4.4906,-2.8745,-2.5051,-0.19497
0,-9.4506,-2.9517,-2.4527,-8.7996,-1.8034,-6.4594,-0.65728,-3.1796,-1.0099,-1.0924,-1.5481,0.70524
0,-8.4435,-3.154,-4.1456,-6.645,-3.3686,-4.5803,-1.928,-2.0381,-2.9957,-2.1285,-1.6849,0.34953
