0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,4.8577,5.0594,5.6509,6.0097,6.8558,6.9304,6.7483,7.1673,7.9715,7.7316,7.189,7.4652,7.3406,7.7833,7.7306,7.978,8.3312,8.6352,8.5017,7.7859
0,5.332,5.6476,6.6672,6.6621,7.2081,7.4746,7.5372,7.6147,7.4107,7.3605,7.6981,7.784,8.2823,8.4361,8.6802,8.6276,8.7223,8.8116,8.6043,8.3146
0,6.1051,6.749,7.6476,7.555,8.2252,8.3685,8.3516,8.1238,7.925,7.843,7.9307,8.1715,8.4398,8.683,8.8476,9.1786,9.7696,9.7373,9.2124,8.7341
0,4.8065,5.4425,6.0805,6.703,6.7408,6.7768,7.2478,7.3022,7.1934,7.1446,7.2152,7.5153,7.6958,7.764,7.8792,7.9016,7.8346,7.8821,7.8167,7.6901
0,5.686,6.2081,6.9063,7.2687,7.5503,7.7261,7.9053,8.2369,7.9064,8.2174,8.1668,8.0878,8.1764,8.1146,8.2314,8.5084,8.7838,8.712,8.6954,8.4426
0,4.7146,5.2476,5.9445,6.1839,6.4382,6.6668,6.7951,6.7363,6.5814,6.5942,6.6888,6.9329,7.2649,7.5837,7.5756,7.6101,8.0267,8.0933,7.7784,7.6343
0,5.3016,5.9299,6.582,6.8595,7.1556,7.3005,7.4158,7.5799,7.3939,7.4707,7.6363,7.8268,8.0008,7.9304,7.8697,8.0806,8.4681,8.3817,8.1679,8.0592
0,3.9789,4.341,5.2139,5.0542,5.3511,5.9079,6.0401,5.7286,5.6387,5.974,6.225,6.1158,6.2573,6.3869,6.4732,6.5516,6.7436,6.8932,6.9304,6.9706
0,4.8524,5.6282,6.1624,6.274,6.681,6.9357,7.1471,6.7314,6.3467,6.3189,6.3791,6.4305,6.6196,6.8072,6.9377,7.0975,7.5847,7.6052,7.3985,7.3095
0,4.4194,4.7837,5.6479,5.7714,6.1235,6.3162,6.5416,6.9499,6.5616,6.6015,6.7867,7.014,7.2983,7.2266,7.3172,7.5191,7.7324,7.8726,8.0497,7.9015
0,5.8897,6.6037,7.4102,7.4698,8.2184,8.1915,8.2479,7.8655,7.705,7.7876,8.0166,7.9492,8.2287,8.4425,8.351,8.3475,8.8349,9.0228,8.8976,8.5758
0,6.3199,6.9887,7.6941,8.0708,8.4948,8.2892,8.1562,8.1138,8.1779,8.1481,7.91,8.1597,8.5068,8.9137,9.3669,9.1027,9.4907,9.6366,9.2732,9.1773
0,4.8882,5.5734,6.4114,6.6773,6.9496,7.0186,6.8717,6.8019,6.854,6.9225,6.876,7.2161,7.8097,8.0898,8.1086,8.0239,8.4584,8.455,8.4298,8.5031
0,3.3999,4.1146,4.749,4.9098,5.2602,5.5734,5.447,5.5846,5.783,5.8209,5.775,6.0422,6.3733,6.9719,7.3687,7.1465,7.286,7.397,7.4051,7.4005
0,6.005,6.7129,7.4416,7.7553,8.3165,8.4376,8.2479,8.1708,8.2059,8.2373,8.2305,8.5933,8.9726,9.2687,9.4297,9.1086,9.3889,9.3451,8.9735,8.9604
0,6.2093,6.8151,7.9179,8.3661,8.5465,8.1767,7.6823,7.6127,7.6713,7.696,7.6069,7.8457,8.3294,8.9137,9.361,9.1765,9.2961,9.3042,8.8952,8.699
0,5.2592,5.8173,6.5541,6.8365,7.1915,7.5499,7.6205,7.6006,7.635,7.4358,7.437,7.8941,8.6386,8.9493,8.9593,8.6303,8.7602,8.6457,8.4244,8.3089
0,6.382,6.972,7.7476,8.02,8.6339,8.9274,8.664,8.4967,8.4691,8.4414,8.4256,8.9102,9.6365,9.8318,9.7749,9.6102,9.7735,9.4294,9.208,9.0245
0,5.1586,5.7509,6.5475,6.8754,7.2307,7.2994,7.2048,7.242,7.3072,7.3815,7.2955,7.6563,8.2749,8.6369,8.8907,8.7798,8.8171,8.7798,8.5858,8.548
0,5.5063,6.2231,7.1129,7.3361,7.7957,7.8893,7.6019,7.5069,7.5095,7.4145,7.4098,7.8367,8.5039,8.7433,8.8613,8.8715,8.6417,8.3416,8.3429,8.331
0,4.7493,5.517,6.3365,6.6498,6.8437,6.7886,6.5689,6.6443,6.7307,6.7215,6.6599,7.0027,7.5191,8.1507,8.8096,8.5785,8.5199,8.5773,8.4084,8.2304
0,3.9555,4.8584,5.2465,5.5553,5.7193,5.8574,5.9179,5.9556,6.2479,6.3103,6.2133,6.6031,7.0226,7.1994,7.6452,7.664,7.7859,7.7499,7.4275,7.3773
0,4.7246,5.4738,6.0057,6.3391,6.6467,7.041,7.0728,7.1439,7.2768,7.4179,7.3861,7.8415,8.2472,8.378,8.5863,8.4252,8.6189,8.7763,8.6005,8.4898
0,4.6355,5.4069,6.0258,6.3626,6.7919,7.1907,7.1435,7.083,7.1773,7.3776,7.4428,7.6467,7.6639,7.7799,8.1091,8.0824,8.2913,8.2375,8.1564,8.1031
0,5.9104,6.5519,7.4849,7.698,8.3881,8.3299,7.7984,7.6004,7.282,7.2902,7.5969,7.841,7.9163,7.9169,7.873,7.8903,8.0381,7.8191,7.7347,7.7978
0,5.5311,6.0952,6.846,7.1503,7.716,7.742,7.6102,7.5445,7.4527,7.6024,7.5671,7.6617,7.7428,7.769,7.9816,8.006,7.9833,7.8466,7.7837,7.7866
0,5.6623,6.5245,7.1376,7.3918,7.9984,8.0955,7.9752,7.6843,7.4195,7.3768,7.4782,7.8745,8.2449,8.1186,7.9447,8.1173,8.1791,7.7868,7.7884,7.7298
0,5.3282,6.1021,6.7032,7.2108,7.7379,7.6202,7.3398,7.2253,7.0293,6.9488,7.0399,7.3809,7.8272,7.8571,7.8473,8.0106,8.0608,7.6824,7.6651,7.7056
0,5.1012,5.7738,6.3296,6.7084,7.2087,7.2418,7.0136,7.04,6.9262,7.0592,7.3215,7.5852,7.6332,7.6456,7.6312,7.6331,7.8441,7.7645,7.6524,7.6292
0,5.3588,5.9294,6.5987,6.7919,7.2838,7.4897,7.6408,7.516,7.1066,7.1303,7.2905,7.7942,8.0493,7.829,7.664,7.7648,8.1016,7.9018,7.783,7.7897
0,5.2822,5.8929,6.5952,6.807,7.2437,7.4101,7.3005,7.1354,7.0729,7.1088,7.3097,7.6573,7.8439,7.6959,7.7433,7.9687,8.0928,7.8537,7.7938,7.8508
0,4.2238,4.6286,5.3645,5.655,6.1093,6.2654,6.2925,6.369,6.3876,6.5595,6.8287,7.1155,7.2813,7.3454,7.2898,7.5343,7.8412,7.5939,7.5044,7.56
0,5.3461,6.0025,6.7605,6.975,7.5463,7.504,7.2867,7.1741,6.9748,6.9046,7.1232,7.5642,7.9324,7.9311,7.6966,7.8673,8.1848,7.8627,7.7214,7.7581
0,3.959,4.4193,5.0825,5.4856,6.0291,6.0979,6.043,6.122,6.1635,6.3086,6.4706,6.7261,6.9298,7.0029,6.9731,7.1362,7.4077,7.3078,7.2942,7.3499
0,5.3713,5.9491,6.5583,6.8399,7.4314,7.605,7.6113,7.4796,7.4117,7.4622,7.5853,7.8534,8.0809,8.0111,7.9256,8.1361,8.2064,7.8743,7.8036,7.7803
0,4.3476,4.7782,5.3236,5.6006,6.02,6.5045,6.7692,6.7374,6.5871,6.6779,7.0293,7.3617,7.5109,7.4429,7.4178,7.5484,7.9581,7.6856,7.5824,7.5713
0,5.8267,6.457,7.2992,7.6032,8.1635,8.0737,7.7147,7.3881,7.2853,7.4278,7.6405,7.5978,7.6551,7.7262,7.6364,7.748,8.1613,8.0577,7.8778,7.8343
0,4.9937,5.6271,6.2644,6.7031,6.9997,6.9909,6.5831,6.5567,6.6619,6.7014,6.8009,7.1955,7.6812,7.8109,7.7938,7.8974,8.0409,7.8827,7.6884,7.5315
0,4.8102,5.6037,6.0336,6.4921,6.8996,7.0991,6.8537,6.6462,6.5976,6.6122,6.7258,7.0081,7.382,7.5822,7.5949,7.7844,7.9886,7.8862,7.6154,7.3571
0,4.3393,4.9632,5.0112,5.3955,5.7656,6.0508,5.9561,5.9812,6.1078,6.2244,6.4429,6.8778,6.9707,7.0162,7.1623,7.1922,7.3022,7.2849,7.2664,7.1298
0,5.1485,5.9689,6.611,7.1279,7.4546,7.3788,6.95,6.8825,6.9801,7.0573,7.1483,7.3171,7.5798,7.7672,7.9968,8.1825,8.2198,8.1397,8.0095,7.6195
0,4.9281,5.7895,6.3981,6.9405,7.1127,6.9252,6.5811,6.4871,6.5345,6.5138,6.5679,6.8212,7.1121,7.3863,7.5977,7.6504,7.7365,7.6171,7.4669,7.2876
0,4.8654,5.6976,6.3477,6.8047,7.0793,6.9317,6.584,6.4036,6.3831,6.4742,6.5556,6.8097,7.1546,7.5995,7.8154,7.7801,7.7936,7.7303,7.6068,7.4232
0,4.1488,4.871,5.1464,5.4649,5.7751,5.9366,5.869,5.8287,5.9534,6.0051,6.1946,6.5893,6.9863,7.364,7.3592,7.3141,7.5038,7.3391,7.2425,7.1028
0,4.8625,5.8112,6.5339,6.9827,7.1883,6.9505,6.467,6.3026,6.3864,6.3503,6.3806,6.5414,6.8782,7.0263,7.3086,7.5541,7.7584,7.7012,7.4281,7.2917
0,5.102,5.9612,6.7436,7.2415,7.5542,7.4528,6.8393,6.6957,6.7404,6.6828,6.7001,7.0031,7.4211,7.8285,8.0537,8.1049,8.2844,7.9667,7.6408,7.4349
0,4.9334,5.7374,6.274,6.614,6.9275,6.9272,6.6901,6.5762,6.4934,6.4719,6.6349,6.8954,7.2184,7.4091,7.3948,7.5257,7.5853,7.4745,7.4191,7.2597
0,4.2351,4.8694,4.9954,5.3797,5.8576,6.0314,5.911,5.8915,5.9371,5.9648,6.1716,6.4911,6.7179,7.1813,7.4718,7.2576,7.3877,7.1999,7.0649,6.9766
0,5.2071,6.074,6.8981,7.3684,7.5836,7.3929,7.0171,6.9552,7.0187,7.1169,7.1431,7.2214,7.4098,7.5068,7.7696,7.9668,8.0979,8.0455,7.8032,7.5454
0,5.7848,6.638,7.3156,7.8364,7.9043,7.8667,7.5515,7.2654,7.3737,7.4616,7.5867,7.8393,8.3181,8.7767,9.0303,9.2689,9.5124,9.6878,9.32,8.76
0,5.5927,6.0869,6.7571,7.2058,7.0822,7.095,7.0818,6.9789,7.099,7.2214,7.38,7.6393,8.1149,8.5872,8.7622,9.2524,9.7632,10.108,9.9541,9.3088
0,2.9104,3.3887,4.0234,4.3638,4.7049,5.0427,5.267,5.467,5.8659,6.0055,6.121,6.3215,6.603,6.7064,6.8623,7.0018,7.0886,7.3979,7.5351,7.3272
0,6.1102,6.6927,7.5323,8.0132,8.0776,8.4801,8.5777,8.4695,8.6662,8.7623,8.5661,8.5064,8.61,8.6305,8.8317,9.5942,10.019,10.272,9.9465,9.3175
0,4.8829,5.4329,6.4172,6.7427,6.8416,6.9412,6.9729,6.7506,6.8973,7.0372,7.0692,7.3368,7.677,7.8714,8.089,8.6768,9.0986,9.2996,8.8942,8.2597
0,5.4111,5.9775,6.6448,7.0468,7.3785,7.7059,7.6437,7.4935,7.4982,7.6327,7.7545,8.2346,8.8276,9.1139,9.1784,9.3671,9.7005,9.6215,9.1805,8.5723
0,3.976,4.3917,5.0142,5.3521,5.606,5.8951,6.011,6.0741,6.3539,6.5329,6.6965,7.0711,7.7036,8.0422,7.9741,8.1886,8.1898,8.4456,8.5606,8.0216
0,4.7219,5.2269,5.9026,6.3383,6.5644,6.7652,6.6842,6.5447,6.7629,6.8558,6.9444,7.1974,7.6969,7.8904,8.042,8.445,8.8845,9.2736,9.0993,8.617
0,3.4772,3.9865,4.7468,4.9561,5.2171,5.5548,5.7295,5.7525,6.1496,6.2764,6.4034,6.6096,6.8609,6.9331,6.9936,7.2873,7.5891,7.8082,7.8317,7.5698
0,4.6235,5.1183,5.8396,6.1671,6.3114,6.5654,6.69,6.6396,6.717,6.7726,6.9023,7.1906,7.8112,8.1926,8.2916,8.6357,8.8433,9.0945,8.9064,8.3778
0,5.8546,6.4693,7.1684,7.6851,7.8791,8.0822,8.0242,7.6866,7.6975,7.9279,8.0987,8.5703,9.1083,9.0573,8.9661,9.3707,9.6289,10.056,9.6867,8.8542
0,4.7247,5.3006,6.0782,6.3446,6.568,6.6019,6.614,6.4861,6.544,6.7386,7.0253,7.4843,8.0111,8.231,8.3158,8.4726,8.5404,8.7687,8.5788,8.0082
0,5.2594,5.8826,6.6568,6.9328,7.2421,7.1246,6.895,6.725,6.9299,7.213,7.4938,7.8875,8.4318,8.6293,8.5002,8.8211,9.2783,9.5381,9.1026,8.4434
0,7.0622,7.7441,8.4317,8.748,8.9134,9.0616,9.1643,9.1293,9.2071,9.4398,9.416,9.472,9.684,9.8708,10.053,10.204,10.363,10.229,9.932,9.8865
0,6.5161,7.3398,7.9759,8.2853,8.4914,8.4999,8.5149,8.4403,8.4871,8.6142,8.7678,8.9856,9.1731,9.3567,9.5873,9.735,9.8194,9.7205,9.5005,9.5647
0,6.9467,7.7085,8.5089,8.6274,8.8657,8.8678,8.7849,8.8103,8.9172,8.9938,9.0732,9.2746,9.4519,9.7848,10.018,10.36,10.556,10.11,10.051,10.076
0,6.3447,7.1078,8.0568,8.1524,8.2894,8.4247,8.7248,8.7303,8.6702,8.8801,9.0561,9.0265,8.9965,9.23,9.4361,9.4029,9.703,9.5757,9.3872,9.385
0,6.4199,7.2936,8.0354,8.1394,8.0814,7.997,7.8748,8.0149,8.0916,8.3235,8.5918,8.9385,9.2189,9.5139,9.8985,9.9099,9.838,9.5376,9.8115,9.8669
0,6.995,7.8485,8.6679,8.7291,8.9224,9.0018,9.0719,9.0438,9.1333,9.3157,9.3772,9.6357,9.9669,10.055,10.179,10.415,10.478,10.195,10.181,10.065
0,6.5183,7.4193,8.2295,8.3818,8.4222,8.4024,8.3675,8.4173,8.49,8.6473,8.7781,9.0711,9.3383,9.5103,9.7516,9.8814,9.8829,9.7032,9.7902,9.8768
0,6.7736,7.418,8.3099,8.4539,8.5133,8.502,8.3482,8.3504,8.5315,8.7056,8.8819,9.1479,9.5953,9.9718,10.367,10.407,10.531,10.392,10.465,10.465
0,6.4739,7.4555,8.189,8.2813,8.3869,8.4316,8.3945,8.355,8.4462,8.5147,8.6343,8.9808,9.2452,9.4427,9.634,9.8006,9.9928,9.6311,9.5377,9.42
0,3.7127,4.1065,4.769,5.0114,5.2415,5.4583,5.6772,5.8447,6.0722,6.3291,6.5502,7.0008,7.3363,7.4615,7.5005,7.5193,7.3547,7.3174,7.385,7.5484
0,5.6886,6.532,7.2632,7.4148,7.5313,7.6939,7.8562,8.0191,8.214,8.401,8.5244,8.7023,8.8167,8.9135,9.0634,9.1574,9.0376,8.9607,8.9025,8.9279
0,6.6313,7.5374,8.2309,8.4159,8.6801,8.812,8.5781,8.5844,8.8539,9.081,9.1056,9.1563,9.2655,9.4862,9.7618,9.9784,9.9913,9.736,9.7496,9.6002
0,4.2464,4.8508,5.5686,5.7926,5.9657,6.2302,6.4282,6.6155,6.7808,7.0014,7.1529,7.45,7.619,7.9512,8.2223,8.4216,8.3795,8.1215,8.1199,8.1178
0,5.4149,6.2374,7.3875,6.8523,7.4532,7.2057,6.9759,6.9396,7.157,7.2439,7.2691,7.3022,7.4528,7.4462,7.6632,8.0598,8.2546,8.2442,8.299,7.981
0,3.7596,4.6131,5.3628,5.332,5.7713,5.4638,5.6616,5.6984,5.907,6.127,6.2497,6.5176,7.0217,7.2141,7.1607,7.3863,7.5263,7.456,7.6193,7.375
0,5.5472,6.6175,7.5921,7.1089,7.9849,7.3594,7.3702,7.309,7.3446,7.2431,7.2654,7.3395,7.6512,7.8883,8.1844,8.602,8.9142,8.9778,8.8207,8.2844
0,3.5758,4.5715,5.0924,5.1673,5.2805,5.219,5.2459,5.2921,5.5592,5.77,5.9094,6.1104,6.1891,6.4078,6.8762,7.1584,7.2485,7.1519,7.3083,7.0964
0,4.0972,5.0874,5.7398,5.9402,6.1345,5.7205,5.6403,5.8491,5.9994,6.166,6.1861,6.2826,6.6948,6.9246,7.0754,7.4527,7.6572,7.752,7.7449,7.4436
0,3.8958,4.7042,5.1949,5.2868,5.5576,5.7868,5.8291,5.9294,6.2439,6.3102,6.2516,6.4167,6.9847,7.3615,7.5497,7.7241,8.0234,7.83,7.8636,7.5745
0,5.3534,6.1278,7.1643,6.7106,7.3543,7.0667,7.116,7.2507,7.3301,7.5247,7.6282,7.6962,7.6646,7.6055,7.7221,8.0304,8.1758,8.2857,8.4085,8.1631
0,5.3435,6.3311,7.0711,6.9635,7.385,7.1479,7.2294,7.2784,7.4443,7.4071,7.4928,7.7103,7.9559,7.994,8.1625,8.4808,8.6496,8.6455,8.751,8.4138
0,3.9393,4.7743,5.2237,5.3569,5.5677,5.8229,5.9578,6.0684,6.3094,6.4803,6.4929,6.818,7.3196,7.4193,7.3535,7.3281,7.482,7.4334,7.5511,7.3843
0,4.4322,5.4142,5.9944,6.1126,6.2555,6.2,6.29,6.4893,6.6171,6.8205,6.8345,7.0305,7.4031,7.5423,7.5246,7.7128,7.8512,7.9686,7.9119,7.6993
0,3.103,3.8961,4.4559,4.5684,4.8267,5.0062,5.1555,5.3426,5.5762,5.841,6.0403,6.2968,6.584,6.6091,6.6312,6.905,7.2316,7.2667,7.2131,7.2527
0,5.8724,6.645,7.7285,7.0756,7.8213,7.4563,7.4325,7.4672,7.5473,7.627,7.7507,7.8862,8.0517,7.9879,8.0312,8.2877,8.3419,8.5528,8.5689,8.2581
0,5.144,5.8593,6.6365,6.5858,7.2348,7.02,6.9649,7.0007,7.2157,7.4756,7.5123,7.5608,7.7674,7.764,7.846,8.0614,8.3373,8.5229,8.3128,8.1242
0,5.0792,5.8699,6.7972,6.9529,6.9951,7.1517,7.1116,7.0452,7.1824,7.3141,7.5299,7.7453,7.9145,7.9449,8.1176,8.4478,8.6947,8.6799,8.1879,8.1105
0,5.2359,5.8246,6.7341,7.0062,7.2769,7.291,7.1698,7.2081,7.3463,7.5639,7.7271,8.0546,8.2716,8.3457,8.3342,8.5226,8.7969,8.9144,8.7669,8.6084
0,4.8016,5.4741,6.2019,6.2245,6.45,6.7989,6.9135,7.0782,7.1938,7.3428,7.7168,8.0909,8.1076,8.0689,8.1109,8.1026,8.3727,8.4429,8.1376,7.9165
0,4.4543,5.2246,6.1081,6.0847,6.3052,6.4903,6.6404,6.755,6.8136,7.0837,7.3357,7.4844,7.5305,7.4757,7.561,7.6701,7.9568,8.0119,7.8471,7.8138
0,4.9404,5.5347,6.6556,6.6846,6.8059,6.9277,6.7151,6.8871,7.0312,7.0263,7.0208,7.1401,7.4089,7.5606,7.7086,8.0867,8.2973,8.2576,7.989,7.7038
0,4.7195,5.2689,6.098,6.2212,6.4025,6.8549,6.9383,6.7901,6.9157,7.3202,7.7932,7.9845,8.0832,8.0587,8.0034,8.2662,8.5137,8.6429,8.3989,8.1142
0,4.7968,5.3613,6.4199,6.4714,6.6038,6.8949,7.0774,7.1352,7.2589,7.4754,7.8178,8.0688,8.2049,8.1278,8.2049,8.4736,8.6709,8.6284,8.4039,8.1912
