@relation 'features_mfcc_hamming_avg4s-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,1-weka.filters.unsupervised.attribute.Discretize-unset-class-temporarily-B2-M-1.0-Rlast'

@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 0 {'\'(-inf-0.5]\'','\'(0.5-inf)\''}

@data
-12.354,-2.6709,-2.8158,-7.6933,-7.0847,-6.2931,-5.7797,-6.2193,-2.2055,-3.9118,-4.8683,-2.9884,'\'(-inf-0.5]\''
-8.8269,0.56441,-7.2998,-12.168,-5.0089,-12.083,-5.7445,-9.392,-4.0371,-7.0629,-7.0733,-8.1665,'\'(-inf-0.5]\''
-11.679,-0.76215,-3.5791,-6.7787,-4.5613,-8.7884,-5.6337,-3.8341,-5.4326,-4.0412,-3.0493,-4.3681,'\'(-inf-0.5]\''
-10.955,0.045628,-4.8742,-8.5635,-6.3071,-10.816,-7.0625,-6.7102,-1.4753,-3.4041,-3.9225,-3.6494,'\'(-inf-0.5]\''
-13.898,-2.8743,-4.5963,-9.1793,-2.101,-5.4654,-5.765,-5.3074,-1.3189,-4.6826,-5.6449,-2.3591,'\'(-inf-0.5]\''
-8.5595,-3.7562,-7.2495,-6.329,-7.8743,-10.522,-5.8115,-7.2613,-6.1657,-5.7854,-4.9362,-5.7877,'\'(-inf-0.5]\''
-9.7952,-2.2543,-6.1308,-8.4067,-6.4119,-9.0893,-5.9004,-8.3146,-4.7401,-4.3216,-5.4169,-6.0362,'\'(-inf-0.5]\''
-12.373,-5.7687,-3.8459,-7.0536,-5.9996,-3.5615,-5.3587,-6.6685,-2.3246,-4.5308,-5.4592,-2.6347,'\'(-inf-0.5]\''
-10.818,-3.3162,-3.9769,-6.8715,-5.7014,-7.5844,-6.3983,-8.1134,-2.6208,-4.3563,-4.6344,-3.0742,'\'(-inf-0.5]\''
-13.971,-4.0766,-4.3284,-4.251,-5.1391,-5.5188,-2.644,-5.4523,-3.1853,-2.2945,-4.4864,-1.1855,'\'(-inf-0.5]\''
-7.7031,-2.9906,-5.504,-7.2975,-8.3212,-9.8993,-5.8811,-8.545,-4.8278,-5.9601,-5.3429,-6.3822,'\'(-inf-0.5]\''
