5.83213143539615,6.592619824409485,7.475031185522676,7.495884674042463,8.055743892490863,8.015729680657387,7.826014940440655,7.987427245080471,7.870239406824112,7.905382582545281,7.876557762920856,7.837280593812466,7.901234629750252,8.141511824727058,8.262042659521104,8.493338987231255,8.638053384423255,8.366800558567046,8.025956940650939,7.771983751654625,0
4.620124346856028,5.363458073884249,5.839154811948537,6.333630974590778,6.65456550270319,6.837477867305279,6.744425231218338,6.583883461356163,6.743464714288711,6.801891081035137,6.780644603073597,6.783689320087433,6.978518949449063,7.319762952625751,7.733353166282177,7.935504186153412,7.819655731320381,7.662041848897934,7.39642108976841,7.239781221747398,0
3.608508456265554,4.353691205754876,4.699307855032385,5.011877385526896,5.287805297970772,5.442184053361416,5.423115460574627,5.486088059842587,5.429762583971024,5.436599852144719,5.405988356471061,5.419809131324291,5.533237446844578,5.754965972900391,5.932834747433662,5.998130950331688,6.104713460803032,5.95663874745369,5.730385941267014,5.712629491090775,0
3.974060753080994,4.861986315250396,5.310379721224308,5.496189524233341,5.903458197414875,5.995757251977921,6.02212445884943,6.129439698159695,5.980333033204078,5.991993430256843,5.975477087497711,6.039215140044689,6.205473291873932,6.506661394238472,6.838991263508797,7.163439986109734,7.227470347285271,7.213714024424553,7.034636631608009,6.775405752658844,0
5.767009702324867,6.940398226678371,7.27965068668127,7.711375407874584,8.052767653763294,8.357570950686931,7.98423025906086,7.796876002848149,7.739227701723576,7.801929840445519,7.692899312078953,7.560360163450241,7.816623973846435,8.213782867789268,8.401535552740096,8.613941672444344,8.696308419108391,8.351419559121132,8.007925814390182,7.764407351613045,0
3.736970113357529,4.38748432691209,4.834361039102077,5.105680130794644,5.431126555800438,5.672926644980907,5.735421703755856,5.751078973710537,5.791473832726479,5.875872877240181,5.865172672271728,5.918419174849987,6.108710886538029,6.428062599897385,6.722108781337738,6.894773724675178,6.921789246797561,6.760126778483391,6.542687433958053,6.434589609503746,0
4.579159601917491,5.539380172640085,6.112368200719357,6.312528750300407,6.623150490224361,7.052424909174443,6.71406592130661,6.682028372585774,6.62354838103056,6.743008381128311,6.663614910840988,6.660179731249809,6.778826841711998,7.011548393964768,7.087803208827973,7.498209154605865,7.782955887913704,7.53182600736618,7.124134075641632,7.002410227060318,0
3.305220729671419,4.052104110270738,4.555595020204782,4.807728973031044,5.053241306543351,5.338398802280426,5.400925722718239,5.564930675178767,5.564225083589553,5.616334719955921,5.572281347215176,5.572195008397102,5.742847368121147,5.957356542348862,6.072031185030937,6.298557555675506,6.398869603872299,6.153802582621575,5.963159561157227,5.918913850188256,0
5.117708165105432,6.176861223764718,6.565350612252951,6.969901113212108,7.33052756935358,7.788754247128963,7.484443663060665,7.511809188127518,7.409555727243424,7.405500634014606,7.373153583705426,7.552866692841053,7.724044117331505,7.883331665396691,7.841470384597779,7.893766921758652,7.996043413877487,7.578813886642456,7.311689341068268,7.248421984910965,0
4.48175077973865,5.374505910277366,5.66685815602541,6.058819422125817,6.305534072220325,6.716699878871441,6.483173124492168,6.445063824951649,6.435707630217076,6.553228592872619,6.491575203835964,6.455513103306293,6.559431558847427,6.850260490179062,6.956806984543801,7.059279718995095,7.099325728416443,6.983989560604096,6.760141313076019,6.639552149176597,0
2.596235017525032,2.984902623295784,3.469689633697271,3.822224501520395,4.040641848742962,4.271044864505529,4.323194040358066,4.450102929770947,4.529060870409012,4.566416016221046,4.634640081226825,4.757874056696892,4.893424974381924,4.966996824741363,5.102487394213677,5.185323399305344,5.314406138658524,5.269655475020409,5.143943685293197,5.023587363958359,0
2.790657495055348,3.348818211071193,3.926780027151108,4.173705130815506,4.388716028630734,4.740223713219166,4.683602268993854,4.616216422617436,4.600393763184547,4.713516595959663,4.744862255454064,4.646957255899906,4.699486991763115,4.846144294738769,4.971885251998901,5.146534034609795,5.384952458739281,5.366086718440056,5.303364640474319,5.185129526257515,0
5.163490787567571,5.654013470932841,6.254059366881847,6.557916446775198,7.087386293709278,7.593807543814182,8.015853926539421,7.863600891828537,7.573031875491142,7.64792760014534,7.983860227465629,8.35973509401083,8.463378864526749,8.391087847948075,8.598162353038788,9.325344532728195,9.533626917004586,9.075342774391174,8.503286504745484,8.050645285844803,0
4.648237298289314,5.263428841158747,6.016281058639288,6.313184081017971,6.891824124753475,7.20155085772276,7.058966054022312,6.855234025418758,6.773256793618202,6.933957387506962,7.150391903519631,7.554036898910999,7.864874191582203,7.85825103521347,8.041974495351315,8.618544684350491,9.000989136099815,8.69179225564003,8.412004220485688,7.974107134342193,0
4.78779524192214,5.506627568602562,6.174811932444572,6.469117049872875,7.204091450572013,7.546311208605767,7.324864493310452,7.046455314755439,7.021401812136173,7.044533450901509,7.166979768872261,7.630389949679374,8.104284104704856,8.090354615449906,8.15129988193512,8.79036183655262,9.284769096970559,8.809449100494385,8.38660874068737,7.900980499386788,0
4.475249655172229,5.133002810925245,5.670778872072697,5.964186748862266,6.395332363247872,6.755503728985786,6.879775115847588,6.803864118456841,6.732155181467533,6.808334146440029,7.034943732619285,7.472989803552627,7.742160078883171,7.936549788713455,8.081561478972436,8.439814853668214,8.613652151823043,8.416728553175925,8.113764265179634,7.728218328952789,0
4.775701527297497,5.702846603095532,6.260739496350288,6.586358922719955,7.148958078026771,7.358633756637573,7.152947509288788,7.004748630523681,6.902130991220474,6.929809761047363,7.161940410733223,7.661011433601379,8.101152160763741,8.155407086014748,8.117335897684097,8.569281962513923,8.701774793863297,8.396335139870644,8.019453805685043,7.682263910770416,0
4.431518052518368,5.597867484390735,6.01479751765728,6.26037984341383,6.678860569000244,6.968672770261764,7.007847666740417,6.936837610602379,6.835501605272293,6.858044430613518,7.050280705094337,7.380213767290115,7.713676434755325,7.6863275796175,7.781672495603561,8.39990192949772,8.451910302042961,8.050863656401635,7.818771269917488,7.556894078850746,0
3.96095468220301,4.617555141821503,5.099247494339943,5.444470082223416,5.957112063467503,6.2410753890872,6.282718396186828,6.204197286069393,6.198807476460933,6.270850360393524,6.469306114315986,6.954448634386063,7.374473285675049,7.702810499072075,7.814768603444099,7.998616150021553,8.018466448783874,7.814142951369286,7.700505819916725,7.440955746173858,0
4.763444043695927,5.6534338504076,6.166074234247207,6.530410145223141,7.139426413178444,7.268945559859276,7.005707103013992,6.75147468149662,6.636913239955902,6.658751302957535,6.85132763683796,7.36475448012352,7.857140666246414,8.102156072854996,8.148970329761505,8.760940545797348,8.943487158417701,8.408564579486846,8.113235455751418,7.775075879693031,0
4.063893393520265,4.830052044615149,5.447769415378571,5.735859763622284,6.161854559183121,6.417225679755211,6.503235870599747,6.409283149242401,6.36068490743637,6.445325739681721,6.591292123496532,6.917118413746357,7.297309806942939,7.489606964588165,7.49562885761261,7.803205621242523,7.990690311789512,7.916248753666878,7.793343558907509,7.509417167305946,0
4.427053064852953,5.197377505898475,6.03449122607708,6.083087944984436,6.654295602440834,6.858804360032082,6.774870498478412,6.719921553134919,6.675462049245835,6.646373754739761,6.88079879283905,7.295922267436981,7.707500359416008,7.87002299129963,7.790708830952644,8.270238271355629,8.39250158071518,8.196105033159256,8.078409087657928,7.770200148224831,0
4.471947079896927,5.387053920328617,6.017656542360783,6.320159873366356,6.753452579677105,6.628063201904297,6.529391014575959,6.513733419775963,6.453726598620415,6.508838358521461,6.731867396831513,7.01324177980423,7.295010027289391,7.634597846865654,7.874368047714233,8.297855672240257,8.445813375711442,8.224743348360061,8.070593792200089,7.732591554522514,0
3.730593510065228,4.446989070996642,4.820357260107994,5.128023861348629,5.552868606150151,6.020608182251453,6.256432721018792,6.235843919217587,6.214441058039665,6.241868694126606,6.357674577832222,6.543505807220936,6.771237024664879,7.030749133229255,7.151176643371582,7.459180051088333,7.71812789440155,7.617543771862984,7.343919476866722,7.186265009641647,0
5.723771245777607,6.821701426804066,7.174746200442314,7.477715137600899,7.839976790547371,7.818733793497086,7.447082170844078,7.249396803975105,7.18354512155056,7.112007117271423,6.911207124590874,7.061876654624939,7.282731759548187,7.484759810566902,7.811381322145462,8.255986192822457,8.423680326342582,8.116303297877312,7.653364881873131,7.752876758575439,0
4.756503668427468,5.724364300072193,6.383811908960342,6.766463327407837,6.989511489868164,7.32456484735012,6.936193028092385,6.649983677268028,6.558816507458687,6.5678485840559,6.645693051815033,6.846419104933739,7.027789941430092,7.197491544485092,7.383964303135872,7.61476671397686,7.694757398962975,7.518422594666481,7.409441190958023,7.505287662148476,0
5.282150699198246,6.147898426651954,6.748656828701496,7.244105565547943,7.594066005945206,7.760939571261406,7.447417828440666,7.280991008877754,7.014973342418671,6.957052835822106,7.008848696947098,7.259555178880691,7.528257030248642,7.759543469548225,8.028895065188408,8.277818623185158,8.180599185824395,7.927283495664597,7.642249169945717,7.616181683540344,0
5.074799284338951,5.986915084719658,6.418931874632835,6.724735641479493,6.975541272759438,7.534601610898972,7.516556143760681,7.271157136559486,7.061925378441811,7.083630135655403,7.109323072433472,7.375920215249062,7.678020688891411,7.7085086196661,7.767465355992317,7.92195842564106,7.864867216348648,7.584251669049263,7.475716775655746,7.495512080192566,0
5.688960858434439,6.538924407958985,7.214391693472862,7.610333868861199,7.931415033340454,8.122216680645943,7.81395845413208,7.569687694311142,7.41996143758297,7.349460843205452,7.233409187197685,7.390107077360153,7.539578273892403,7.437786382436752,7.40357982814312,7.786892554163932,7.921631208062172,7.61421325802803,7.598552852869034,7.629332706332207,0
